Filename,Seed,Area,PL,L,W,L/W,Circularity,Distance between IS and CG (DS)[mm]
T30 ,189,1225.512767,140.502741,52.505257,28.716072,1.828428,0.780114,3.543788
T7,68,1268.691397,140.506542,53.37109,30.455388,1.752435,0.807556,3.292222
T24 ,156,1189.856957,140.508458,53.804808,28.251558,1.90449,0.757355,5.996586
T8,56,1183.55743,140.512595,55.873946,27.751809,2.013344,0.753301,2.41346
T77,107,1250.793651,140.513432,52.668044,30.572764,1.722711,0.796086,6.117324
T61,133,1245.118203,140.518393,52.141973,29.042763,1.795352,0.792418,1.240291
T64,174,1121.22623,140.520343,50.290764,30.070492,1.672429,0.71355,10.133156
T29 ,84,1247.310175,140.524456,51.405843,29.9156,1.718362,0.793744,1.655873
T42 ,79,1195.759807,140.531744,53.386045,28.370318,1.881757,0.76086,6.561373
T28 ,65,1271.791322,140.540229,50.711936,29.970931,1.692037,0.809141,2.4697
T77,160,1240.362812,140.541468,50.038534,29.696118,1.685019,0.789132,4.481189
T15 ,67,1114.260338,140.541907,54.383849,27.552193,1.973848,0.7089,8.44156
T30 ,207,1227.710339,140.548721,52.660486,29.946932,1.75846,0.781002,1.854448
T18 ,123,1230.197579,140.549769,51.180876,29.540506,1.732566,0.782572,4.326883
T13 ,170,1277.873297,140.550368,50.102395,31.725079,1.579268,0.812894,1.238143
T87,73,1257.428035,140.550501,50.017361,34.537788,1.448192,0.799886,3.67309
T87,140,1246.109125,140.550501,52.329767,35.871358,1.458818,0.792686,0.568709
T72,200,1292.983716,140.559766,48.455553,35.453412,1.366739,0.822396,3.654328
T88,119,1239.850094,140.562683,50.08924,37.594769,1.332346,0.788568,6.394456
T23,177,1247.228637,140.562887,52.862626,29.89203,1.768452,0.793258,4.521854
T2 ,232,1367.786986,140.566879,49.622578,35.474509,1.398824,0.869886,2.377515
T30 ,67,1228.024278,140.567766,51.076728,29.343308,1.74066,0.78099,6.365393
T90,171,1289.493964,140.574164,50.341755,33.836008,1.487816,0.820008,4.806879
T83,74,1255.146766,140.586053,52.606393,40.194771,1.308787,0.798031,5.96286
T30 ,96,1249.16283,140.594701,53.384803,29.368261,1.817772,0.794129,5.274861
T58,165,1246.671637,140.599733,54.001653,29.631888,1.822417,0.792488,4.302077
T45 ,144,1131.243243,140.609385,54.43568,26.703578,2.038516,0.719014,3.333539
T32 ,5,1085.805993,140.611234,54.732204,25.934144,2.11043,0.690116,9.992591
T86,18,1293.810772,140.612817,54.996053,34.688779,1.585413,0.822301,9.117483
T59,119,1109.254721,140.614207,55.232844,25.177275,2.193758,0.70499,10.136121
T67,111,1154.869425,140.625823,55.67515,26.609545,2.0923,0.733859,2.619413
T79,123,1223.584692,140.632958,53.776636,29.198918,1.841734,0.777445,2.220054
T62,60,1292.115943,140.63311,50.875479,33.037439,1.539934,0.820987,7.408082
T61,156,1238.301019,140.635035,52.042159,31.394315,1.657694,0.786772,6.405785
T80,99,1198.483645,140.649583,52.644519,30.672558,1.716339,0.761316,8.708247
T2 ,38,1271.485574,140.65492,52.266024,34.208134,1.527883,0.807628,3.994329
T18 ,105,1274.9199,140.656088,52.10076,30.500308,1.708204,0.809796,4.295559
T40 ,56,1232.747875,140.656796,52.170998,28.961242,1.801407,0.783002,1.819495
T3 ,135,1359.116661,140.657185,52.732042,33.592472,1.569758,0.863262,7.817393
T3 ,271,1371.834894,140.657185,51.004478,34.892432,1.461763,0.87134,5.220675
T48,166,1263.890541,140.658676,53.208758,31.541782,1.686929,0.802761,3.544737
T38 ,159,1278.013408,140.659103,51.713028,30.627139,1.688471,0.811726,3.98077
T28 ,216,1233.291517,140.661094,52.220661,30.31892,1.722379,0.783299,0.825278
T18 ,173,1303.733535,140.664222,51.624552,32.286349,1.598959,0.828002,4.937163
T6 ,44,1240.368596,140.666135,54.15859,27.456376,1.972532,0.787737,11.81392
T56,218,1290.037422,140.6672,47.750469,36.235634,1.317777,0.819269,5.437952
T30 ,163,1240.267895,140.667615,52.755785,28.980876,1.820365,0.787657,1.640449
T87,115,1258.585651,140.673567,52.046335,37.944918,1.371629,0.799222,5.531267
T33 ,146,1235.772776,140.675684,52.269895,28.317391,1.845858,0.784712,1.433726
T61,39,1214.845285,140.68335,54.397794,27.43471,1.982809,0.771339,1.634981
T18 ,150,1279.592382,140.683859,51.725736,31.466189,1.643851,0.812443,4.828378
T1 ,195,1309.065289,140.688033,52.194671,32.581148,1.60199,0.831107,2.169365
T1 ,259,1281.822452,140.688033,51.670088,30.419024,1.698611,0.813811,7.976779
T1 ,266,1294.034758,140.688033,52.9097,32.101881,1.648181,0.821564,0.591493
T2 ,69,1330.187231,140.691387,52.558833,33.113919,1.587213,0.844477,4.008881
T19 ,211,1236.178344,140.692767,48.791771,32.750748,1.489791,0.784779,3.431555
T4 ,190,1268.9559,140.69757,55.11172,29.888527,1.843909,0.805533,4.774592
T4 ,225,1225.379118,140.69757,55.269634,28.006822,1.973435,0.77787,11.402057
T37 ,131,1187.171298,140.702763,54.366725,27.863924,1.951151,0.75356,3.310558
T18 ,135,1201.383944,140.703496,52.737452,28.715531,1.836548,0.762574,1.059411
T88,118,1275.078076,140.704774,53.485625,36.38918,1.469822,0.809336,3.538839
T30 ,239,1216.827124,140.705705,51.986491,29.26832,1.776203,0.772352,6.588274
T67,104,1241.802609,140.714598,52.552749,29.025737,1.810557,0.788105,5.037257
T67,147,1178.790637,140.714598,53.64277,27.540469,1.94778,0.748115,6.132115
T63,73,1213.158846,140.726211,53.7303,29.433521,1.82548,0.769799,1.710816
T6 ,69,1288.004998,140.726212,52.030811,30.718354,1.693802,0.817292,1.593571
T28 ,223,1130.769564,140.727197,54.166299,25.831335,2.096922,0.71751,10.450521
T10 ,70,1232.818521,140.728954,52.814697,29.282776,1.80361,0.782244,6.81889
T62,18,1261.377008,140.731614,52.947965,30.760085,1.72132,0.800334,3.07108
T86,169,1122.364006,140.741434,51.397955,34.162298,1.504523,0.712032,8.361492
T45 ,102,1196.540541,140.741568,54.12498,26.877098,2.013796,0.759089,2.654158
T28 ,9,1297.20552,140.746558,51.570482,31.740883,1.624734,0.822892,5.288016
T73,70,1197.023878,140.751273,53.520646,29.346715,1.823736,0.759291,3.581533
T46,147,1257.935981,140.754024,51.894639,30.017483,1.728814,0.797897,4.779622
T63,58,1248.191845,140.754201,50.252504,30.652283,1.639438,0.791714,9.784277
T58,131,1291.404835,140.758107,52.71417,30.788273,1.712151,0.819078,2.317788
T86,37,1256.214945,140.762037,53.053426,35.040031,1.51408,0.796715,1.222625
T83,16,1278.788684,140.762912,49.676868,35.800988,1.387584,0.811021,2.732127
T17 ,145,1259.383275,140.763264,50.785526,30.583869,1.660533,0.79871,0.291431
T28 ,194,1244.754942,140.765919,52.758406,29.927599,1.762868,0.789403,2.006322
T61,122,1165.045178,140.771689,56.457399,28.754887,1.963402,0.738792,5.849106
T18 ,178,1299.839801,140.778675,51.05029,31.660046,1.612452,0.824187,1.674384
T2 ,139,1253.83671,140.779427,53.463527,30.858894,1.732516,0.79501,6.286723
T40 ,171,1261.983003,140.780516,50.715001,31.853062,1.592155,0.800163,3.251233
T64,207,1302.440698,140.781177,51.277543,32.176641,1.593626,0.825807,2.407644
T1 ,21,1023.0155,140.785445,47.876465,26.999643,1.773226,0.648599,11.487793
T4 ,78,1219.714136,140.791398,54.275137,27.975686,1.940082,0.773242,7.963598
T71,125,1285.559639,140.795202,50.943962,33.440574,1.523418,0.814941,3.632969
T36 ,84,1041.364727,140.796642,57.165,22.368913,2.555556,0.660128,4.11489
T18 ,163,1253.671235,140.798312,49.436123,33.414077,1.4795,0.794692,4.190064
T68,225,1201.715595,140.798863,53.409513,33.309793,1.603418,0.761751,5.602186
T61,167,1226.053197,140.799992,51.511034,30.174467,1.707107,0.777166,7.166998
T58,32,1329.002024,140.804494,49.157347,34.562833,1.42226,0.842369,3.495865
T46,132,1211.316244,140.805824,53.383339,26.691669,2,0.767761,7.32618
T45 ,119,1236.216216,140.815679,52.153619,32.685231,1.595633,0.783434,0.478075
T13 ,56,1142.309218,140.821364,57.20187,25.679497,2.227531,0.723863,5.141105
T13 ,164,1222.721862,140.821364,50.522989,32.089842,1.574423,0.774819,1.161152
T34 ,172,1195.8707,140.829774,54.632473,28.595943,1.910497,0.757714,3.831824
T62,108,1297.399198,140.830119,50.456003,33.445614,1.508599,0.822039,4.045657
T39,8,1262.571028,140.83509,51.981035,30.041617,1.730301,0.799915,3.685731
T32 ,218,1203.783108,140.84291,54.054261,27.224721,1.985485,0.762585,5.54214
T31 ,87,1114.325228,140.851117,55.136111,25.061869,2.2,0.705832,3.361186
T28 ,127,1311.372583,140.859403,48.657186,32.278072,1.507438,0.830547,7.670052
T64,155,1270.951774,140.860074,50.424584,33.269969,1.515619,0.804939,1.149491
T29 ,47,1244.043959,140.861771,52.029958,30.043774,1.731805,0.787879,5.307402
T26 ,19,1287.657807,140.862014,50.287949,36.617796,1.37332,0.815497,1.378341
T2 ,32,1343.999386,140.867468,50.965208,33.711028,1.511826,0.851114,6.309485
T2 ,161,1204.343155,140.867468,53.370153,28.640679,1.863439,0.762674,8.48553
T17 ,23,1250.191495,140.868708,52.937686,30.551651,1.732728,0.791694,1.677634
T34 ,203,1241.274933,140.869346,52.203042,29.528664,1.767877,0.78604,1.675826
T6 ,125,1210.953769,140.871248,54.803614,27.758103,1.974328,0.766819,3.55763
T3 ,240,1377.615909,140.873325,47.324045,36.748403,1.287785,0.872329,0.422389
T85,164,1235.238136,140.875443,53.148481,32.247904,1.648122,0.78215,3.31531
T38 ,123,1321.521412,140.882157,51.575267,31.887749,1.617401,0.836704,1.347435
T18 ,110,1273.251157,140.893128,50.737705,31.192765,1.626586,0.806017,4.225874
T47,95,1243.783658,140.895172,54.400047,28.795644,1.889176,0.78734,3.179989
T22 ,130,1232.004759,140.895399,52.402142,29.470844,1.778101,0.779882,3.281572
T87,71,1244.308389,140.898585,50.782978,36.574436,1.388483,0.787634,1.751656
T32 ,62,1158.699434,140.901195,55.831389,26.178634,2.132708,0.733418,0.658595
T2 ,177,1307.550645,140.903935,53.628328,30.508782,1.7578,0.827603,9.83477
T29 ,180,1222.813557,140.905826,51.4936,28.716257,1.793186,0.773949,4.592326
T10 ,146,1245.714112,140.908474,51.514667,32.048337,1.607405,0.788413,3.032793
T12 ,160,1252.675209,140.914224,51.949766,30.0849,1.726772,0.792754,7.669957
T4 ,188,1246.731741,140.92409,55.513512,29.075584,1.909283,0.788883,6.976936
T47,131,1252.544513,140.925058,52.933235,30.667629,1.72603,0.79255,8.792492
T11 ,180,1222.85874,140.928267,51.92669,29.189604,1.778945,0.773731,3.850726
T29 ,17,1291.98048,140.931632,50.635752,31.068679,1.629801,0.817427,2.413516
T17 ,148,1265.292277,140.935201,52.114797,29.379447,1.773852,0.800501,3.166541
T77,28,1300.907029,140.935957,51.047974,32.915752,1.550868,0.823024,4.912094
T58,184,1226.00916,140.943654,51.165977,30.562588,1.674138,0.775555,6.628029
T24 ,191,1266.724462,140.953791,50.120502,33.246528,1.507541,0.801195,3.914808
T45 ,62,1232.864865,140.95588,54.023018,29.209402,1.849508,0.779756,2.386932
T61,63,1240.380838,140.964948,52.704019,29.851077,1.765565,0.784409,1.243712
T38 ,27,1251.333972,140.965529,51.458413,29.614202,1.737626,0.791329,5.799702
T31 ,73,1261.03492,140.967608,52.530744,31.276481,1.679561,0.797441,4.784322
T87,79,1260.772258,140.970676,51.504767,35.322126,1.458145,0.79724,1.785421
T6 ,154,1270.30404,140.973804,52.06332,30.149565,1.726835,0.803231,1.577544
T13 ,3,1267.028171,140.976436,52.502511,31.770903,1.652534,0.80113,4.923686
T81,160,1153.443556,140.980322,55.18137,28.5128,1.935319,0.729271,1.255187
T23,97,1286.374134,140.98101,52.514157,30.995791,1.694235,0.81331,1.656811
T61,91,1212.072193,140.984961,53.227581,27.682082,1.922817,0.766289,0.629266
T61,97,1178.564001,141.013263,52.079889,28.84716,1.805373,0.744806,1.625567
T45 ,194,1278.702703,141.021972,51.178543,33.233002,1.539992,0.80799,1.173134
T7,63,1317.213854,141.023012,52.28441,31.600725,1.654532,0.832312,1.703884
T13 ,2,1247.057268,141.028127,53.39177,34.258638,1.558491,0.787925,3.328958
T63,7,1260.961938,141.032693,50.537299,32.075537,1.575571,0.796659,7.208363
T17 ,143,1307.421268,141.037305,50.482971,31.161609,1.620037,0.825957,7.336206
T78,109,1190.069284,141.037597,51.636051,28.325068,1.822981,0.751817,8.913968
T8,44,1248.572694,141.037958,52.056714,32.213055,1.616013,0.788772,6.350156
T87,65,1274.4064,141.042766,53.784322,35.724041,1.50555,0.805038,1.444281
T77,114,1282.879819,141.0515,52.192301,32.506758,1.605583,0.81029,6.255926
T86,58,1250.94908,141.051941,52.710694,34.180217,1.54214,0.790117,4.521128
T23,75,1275.404157,141.057604,51.823559,30.745172,1.685584,0.805498,2.398423
T23,130,1285.56582,141.057604,51.624868,30.760191,1.678301,0.811916,1.243839
T21 ,189,1150.888693,141.059967,55.695413,26.273201,2.119856,0.726835,9.492366
T32 ,206,1200.965379,141.062515,52.881121,28.426675,1.860264,0.758433,2.573584
T48,5,1268.887567,141.062787,52.603825,32.29843,1.628681,0.801324,5.253275
T89,94,1238.858262,141.070509,52.648931,33.644451,1.564862,0.782274,1.974281
T32 ,88,1183.201431,141.071051,52.31279,28.426675,1.840271,0.747124,7.440144
T36 ,100,1243.792915,141.073768,53.58448,29.508877,1.815877,0.785354,1.016358
T17 ,174,1221.631322,141.076255,52.981077,29.308595,1.807698,0.771333,3.736085
T23,92,1267.667436,141.07761,52.520754,30.12292,1.743548,0.800385,6.103609
T2 ,99,1293.73849,141.080017,53.463527,33.298785,1.60557,0.816818,4.775073
T31 ,169,1168.030425,141.084099,53.465799,27.056427,1.976085,0.737408,6.739797
T28 ,215,1072.803564,141.085093,56.892842,23.86408,2.384037,0.677279,7.440695
T83,90,1287.554788,141.086284,54.178564,35.901017,1.509109,0.812842,2.605641
T38 ,104,1278.834314,141.092454,52.625681,29.981524,1.75527,0.807266,7.47589
T39,106,1273.983025,141.100418,51.429253,31.528281,1.63121,0.804113,1.084074
T33 ,151,1222.511202,141.10482,52.060099,29.084501,1.78996,0.771577,3.428037
T4 ,3,1262.419383,141.111746,54.090158,30.16427,1.793186,0.796686,3.610056
T4 ,228,1285.07931,141.111746,52.711058,30.523296,1.726912,0.810986,9.473107
T72,144,1301.724138,141.124637,52.704628,32.478257,1.622767,0.82134,5.594989
T7,149,1260.627102,141.128109,53.011339,29.8067,1.778504,0.79537,9.632368
T41 ,208,1176.383807,141.13334,55.386691,26.348892,2.10205,0.742164,2.097031
T77,78,1270.521542,141.139008,52.790606,32.718825,1.613463,0.801489,2.139077
T58,85,1207.68985,141.140456,53.066575,29.487763,1.799613,0.761837,2.158252
T19 ,113,1262.929936,141.140637,51.615926,31.201013,1.654303,0.796682,2.658682
T38 ,158,1164.044329,141.145029,54.185848,28.42613,1.906199,0.734257,1.666945
T84,38,1257.531829,141.148652,52.500803,35.093651,1.49602,0.793187,7.362584
T17 ,46,1287.615171,141.150816,51.929694,30.461977,1.704738,0.812137,6.60757
T13 ,102,1240.312128,141.15292,51.546639,31.072186,1.658932,0.782278,1.452506
T23,83,1250.230947,141.154203,52.812361,29.377687,1.797703,0.78852,0.890902
T32 ,272,1171.808002,141.162014,54.072389,27.763876,1.947581,0.738977,8.37307
T65,149,1183.122889,141.163516,54.52652,27.076972,2.01376,0.746096,5.39884
T2 ,63,1221.224678,141.168057,53.370153,28.640679,1.863439,0.770074,7.243466
T2 ,215,1309.468999,141.168057,52.221961,32.209413,1.621326,0.825719,0.624294
T24 ,145,1220.199393,141.183012,54.110078,27.813443,1.945465,0.769265,8.305925
T38 ,61,1290.190176,141.188582,52.310156,31.386094,1.666667,0.813326,1.440688
T17 ,195,1260.477535,141.189766,52.564297,31.101855,1.690069,0.794582,2.486389
T78,19,1298.036952,141.194215,52.096907,31.909948,1.632623,0.818207,2.424396
T87,82,1231.317367,141.195694,51.944912,37.028795,1.402825,0.776134,8.165646
T61,132,1280.590669,141.198232,52.117592,31.712899,1.643419,0.807164,2.438913
T2 ,203,1333.64027,141.204524,53.327002,32.233228,1.654411,0.840526,2.096539
T4 ,46,1258.497473,141.205573,52.98317,28.98552,1.827919,0.793156,3.17423
T4 ,123,1283.772006,141.205573,52.851412,30.408869,1.738026,0.809085,2.586257
T28 ,167,1308.344508,141.205959,52.386074,31.494614,1.663334,0.824567,1.708348
T65,160,1231.401394,141.212712,55.086094,30.724689,1.792893,0.776,0.432768
T24 ,109,1112.411501,141.214661,52.387032,30.223365,1.733329,0.700996,4.502858
T18 ,137,1238.763795,141.216851,52.905943,28.993131,1.824775,0.780594,2.12757
T28 ,106,1140.827097,141.22532,54.777784,25.831335,2.120594,0.718794,7.466919
T49,88,1266.951398,141.225753,52.451811,30.222956,1.735496,0.798256,1.546715
T31 ,182,1296.761554,141.240564,50.270675,33.71986,1.490833,0.816867,7.735423
T65,58,1256.079737,141.241531,52.340574,31.759996,1.648003,0.791229,4.113807
T3 ,156,1323.274367,141.242299,49.567443,36.574949,1.355229,0.833547,4.018538
T4 ,135,1303.381558,141.244438,53.498814,30.920456,1.730208,0.820992,6.616117
T28 ,40,1283.471039,141.244681,51.725431,31.604304,1.636658,0.808447,5.896899
T64,117,1247.30445,141.249559,52.446984,30.68358,1.709285,0.785612,1.949458
T94,174,1221.436922,141.249683,51.772699,33.318273,1.553883,0.769318,6.82159
T5,126,671.933517,141.254972,41.208607,28.870275,1.427371,0.423183,9.05675
T41 ,100,1243.951375,141.255773,51.560105,33.506474,1.53881,0.783431,1.418634
T9 ,202,1135.586264,141.262934,56.398015,25.589239,2.203974,0.715111,6.06226
T34 ,143,1234.046398,141.263081,53.809664,30.21305,1.781007,0.777113,5.185702
T17 ,176,1315.73764,141.264327,51.608407,31.228258,1.652619,0.828541,4.810282
T39,54,1297.520268,141.267735,52.118068,30.791991,1.692585,0.81703,0.888575
T87,129,1289.455406,141.267784,50.117553,39.564553,1.266729,0.811951,5.282424
T84,35,1291.188705,141.270483,49.324186,39.679162,1.243075,0.813012,4.781514
T23,47,1202.771363,141.270809,53.53551,27.527018,1.944835,0.757335,5.480831
T43 ,65,1178.421495,141.271399,55.349183,27.737727,1.995448,0.741997,1.060574
T7,47,1280.036084,141.276738,52.41235,30.423956,1.722733,0.805918,2.935141
T44 ,113,1292.448952,141.282833,51.233918,31.520771,1.625402,0.813663,6.919556
T73,75,1233.70631,141.285723,53.686349,28.775125,1.865721,0.77665,4.061653
T61,21,1214.036466,141.294862,53.247115,27.129777,1.962682,0.764168,9.693594
T53,53,1250.64194,141.307718,52.427519,30.295737,1.730525,0.787066,2.672843
T34 ,187,1216.313899,141.31085,52.496465,29.673656,1.769127,0.765428,1.291382
T63,29,1273.506012,141.311185,51.419591,32.022645,1.605726,0.801416,5.305631
T32 ,129,1220.934506,141.311263,53.243601,28.862916,1.844706,0.768332,2.59465
T11 ,57,1119.323739,141.313066,56.848932,25.113964,2.263638,0.70437,10.096778
T73,25,1295.535817,141.314002,51.965631,31.588103,1.645101,0.815246,8.177827
T61,70,1188.038731,141.314874,54.056872,29.241009,1.848666,0.747592,4.775721
T39,134,1295.974894,141.316741,51.639164,30.313421,1.703508,0.815491,2.147547
T82,66,1288.356994,141.317165,49.015768,35.349418,1.386608,0.810693,2.505892
T87,146,1262.315746,141.31876,50.924618,36.295548,1.403054,0.794288,0.636769
T78,141,1162.009238,141.319108,51.186838,28.095844,1.821865,0.731169,8.194994
T18 ,200,1253.893734,141.32317,53.963584,29.340229,1.839235,0.78894,6.368691
T66,56,1313.622395,141.327879,48.486158,36.364619,1.333333,0.826465,2.423693
T73,87,1285.961472,141.333998,54.494605,30.635218,1.778822,0.808993,3.0787
T40 ,8,1204.872521,141.33825,52.689695,32.487086,1.621866,0.757934,6.273598
T40 ,165,1275.127479,141.33825,50.212015,33.557696,1.496289,0.802129,1.205127
T73,108,1266.236013,141.342281,51.990043,33.086331,1.571345,0.79649,5.5067
T61,170,1228.941834,141.354899,54.516613,27.405213,1.989279,0.772893,3.686227
T70,26,1185.597425,141.358297,54.427174,30.572737,1.780252,0.745598,8.241526
T17 ,54,1250.082069,141.369771,52.970749,29.664853,1.78564,0.786023,5.644466
T17 ,138,1213.31495,141.369771,51.129111,29.457559,1.735687,0.762905,3.063151
T74,149,1249.01479,141.370609,52.61267,29.979052,1.754981,0.785343,3.356388
T30 ,68,1250.104646,141.371732,52.809315,29.834902,1.770052,0.786015,5.466404
T30 ,112,1166.596902,141.371732,55.088498,27.544249,2,0.733509,7.8886
T29 ,58,1211.381801,141.375303,52.819738,28.55523,1.84974,0.76163,3.065039
T34 ,153,1242.517337,141.378404,52.118593,31.271156,1.666667,0.781171,3.880234
T63,126,1264.0132,141.378758,51.564441,33.461916,1.540989,0.794682,1.100789
T30 ,220,1287.044789,141.379621,52.307572,31.313508,1.670448,0.809152,7.022505
T2 ,68,1332.105586,141.380606,50.053685,35.474509,1.410976,0.837469,4.55926
T2 ,230,1343.615715,141.380606,50.784212,33.574176,1.512597,0.844705,1.939623
T29 ,36,1279.492007,141.382862,52.632074,29.667307,1.774077,0.804366,4.08022
T20 ,5,1169.628594,141.384412,54.701119,26.857882,2.036688,0.735283,10.977508
T34 ,46,1212.134903,141.3866,53.116734,28.710257,1.850096,0.761981,4.293907
T44 ,77,1268.877621,141.388068,52.040717,31.416253,1.65649,0.797635,2.789472
T17 ,50,1275.687742,141.397314,51.834784,31.814934,1.629259,0.801811,5.844225
T17 ,128,1249.644366,141.397314,52.564297,29.457559,1.784408,0.785442,0.287366
T24 ,187,1212.108077,141.399124,52.549507,30.60815,1.716847,0.761829,0.793454
T61,145,1196.242461,141.403214,54.22547,27.497812,1.971992,0.751814,3.209798
T5,234,695.989721,141.403601,54.3783,16.640905,3.267749,0.437413,14.611668
T23,154,1255.889145,141.40742,52.045903,30.107582,1.728664,0.789254,6.293004
T23,155,1253.34873,141.40742,53.351854,30,1.778395,0.787657,0.582594
T46,157,1090.981538,141.409656,56.181214,28.903915,1.943723,0.685597,9.352577
T33 ,109,1236.931555,141.423203,53.059556,29.172904,1.818796,0.777167,7.04045
T23,179,1265.242494,141.427427,53.740029,29.799174,1.803407,0.794907,1.341274
T36 ,231,1215.163107,141.428582,53.617725,28.857567,1.858013,0.763431,3.61947
T10 ,34,1295.779349,141.429667,51.966225,29.872645,1.739592,0.814066,4.525777
T23,52,1281.293303,141.435714,52.540538,30.180366,1.740885,0.804897,0.979182
T83,37,1296.055253,141.44,51.894639,36.313009,1.429092,0.814121,4.479393
T22 ,164,1268.292683,141.44659,52.90828,29.899694,1.769526,0.796607,0.84658
T11 ,137,1247.589772,141.450449,53.013163,28.939622,1.831854,0.783561,3.668751
T41 ,256,1290.717573,141.451533,48.21859,32.541542,1.481755,0.810636,3.117226
T71,85,1278.510649,141.454351,51.884093,32.844289,1.579699,0.802937,1.697468
T23,16,1237.990762,141.45572,53.53551,30.103747,1.778367,0.777475,5.698206
T86,50,1316.098851,141.461928,50.839772,37.09094,1.370679,0.826455,3.455049
T79,9,1304.495314,141.463496,52.048037,33.645132,1.546971,0.81915,7.878716
T85,132,1266.05961,141.46705,51.595641,32.66441,1.579567,0.794975,5.393459
T60,122,1249.845301,141.467804,53.963475,32.56712,1.656993,0.784785,4.308442
T6 ,131,1262.494794,141.468989,52.282851,31.272639,1.67184,0.792715,7.85119
T33 ,86,1229.850131,141.474205,53.477706,30.046915,1.779807,0.77216,2.315925
T66,199,1154.926534,141.484066,52.051452,32.490792,1.602037,0.725019,10.317543
T64,130,1203.930602,141.489785,53.794008,27.615133,1.94799,0.75572,2.20862
T64,211,1293.863948,141.489785,51.14835,32.780241,1.560341,0.812173,6.207669
T1 ,265,1344.762799,141.49097,51.697352,33.909226,1.524581,0.844108,1.515395
T17 ,163,1200.183836,141.491349,53.111036,28.552116,1.860144,0.753352,4.961842
T11 ,198,1174.933631,141.494463,54.758224,26.563187,2.061433,0.73747,2.750626
T90,50,1192.011302,141.494676,51.071237,33.423544,1.528002,0.748187,5.88346
T67,32,1256.622092,141.4949,51.500847,31.326556,1.644,0.788738,5.116959
T23,140,1197.575058,141.495733,54.641388,25.968537,2.104138,0.751668,10.176331
T59,5,1068.661667,141.497095,55.18577,32.042273,1.72228,0.670741,6.699397
T36 ,74,1165.268835,141.497864,53.849861,27.469828,1.960328,0.731368,11.81863
T32 ,50,1169.357803,141.501725,55.060259,26.844063,2.051115,0.733895,7.366973
T3 ,98,1323.852468,141.503203,50.720329,33.350672,1.520819,0.830839,6.560202
T2 ,95,1342.081031,141.505113,53.262211,33.813303,1.575185,0.842256,6.001121
T43 ,51,1287.433529,141.506105,51.324467,32.097145,1.599035,0.80795,7.495833
T24 ,232,1269.325242,141.50718,52.409092,31.496876,1.663946,0.796573,3.626117
T48,88,1223.081499,141.515925,52.340804,32.60639,1.605231,0.767458,2.968294
T61,75,1197.051279,141.519856,54.578043,28.030507,1.947094,0.751083,5.801378
T23,65,1280.715935,141.524026,52.478963,30.880085,1.699444,0.80353,3.19339
T28 ,29,1109.35675,141.525133,57.432033,23.832337,2.409836,0.696008,3.787114
T73,167,1205.444688,141.527097,53.559428,29.252226,1.830952,0.756272,9.593888
T64,140,1260.2921,141.531001,51.368262,31.218005,1.645469,0.790638,4.645285
T27 ,11,1288.980221,141.533256,52.731697,35.99883,1.464817,0.80861,2.933851
T27 ,85,1275.879784,141.533256,53.926247,35.477731,1.520003,0.800392,1.756998
T51,171,1132.186423,141.536443,56.435812,24.227014,2.329458,0.710217,13.651542
T44 ,56,1258.462382,141.536893,53.40278,30.994657,1.722967,0.789425,3.725588
T45 ,114,1194.594595,141.539366,49.847335,28.307195,1.760942,0.749335,5.648501
T6 ,14,1224.750104,141.541507,53.772703,28.019449,1.919121,0.768227,2.787032
T83,45,1160.313455,141.543601,51.751113,36.081842,1.43427,0.727788,7.312942
T51,41,1259.504403,141.545462,51.297374,31.863172,1.609927,0.789983,3.654912
T36 ,240,1070.350923,141.546853,58.599606,25.163109,2.32879,0.671329,6.471317
T3 ,16,1382.240721,141.547967,52.059004,34.425399,1.512227,0.866934,3.259691
T31 ,135,1239.714187,141.550065,52.350535,29.301735,1.786602,0.77752,6.140036
T16 ,4,1303.561334,141.550154,50.874212,32.447723,1.567882,0.817562,5.173048
T29 ,181,1255.57178,141.55152,52.841558,29.397317,1.797496,0.787449,4.368651
T23,30,1296.189376,141.55232,51.45908,30.913722,1.664603,0.812914,2.440124
T23,213,1274.942263,141.55232,52.566904,29.255583,1.796816,0.799588,6.461688
T30 ,196,1137.086647,141.55565,54.884864,25.061665,2.189993,0.713098,7.842957
T7,160,1234.930702,141.561247,54.398405,29.599626,1.837807,0.774397,2.34691
T86,79,1253.153396,141.561408,51.895894,37.341024,1.389782,0.785822,4.586877
T4 ,194,1297.280809,141.564785,53.343827,31.075094,1.71661,0.813455,3.241632
T29 ,164,1210.901476,141.569767,51.983779,28.972702,1.794233,0.759237,6.233746
T31 ,28,1250.432177,141.570051,52.240347,29.1914,1.78958,0.78402,0.440179
T93,141,1242.796597,141.575228,52.908803,35.447389,1.492601,0.779176,6.920281
T61,34,1198.900007,141.576461,53.064523,28.585621,1.856336,0.751641,3.294267
T18 ,73,1266.353685,141.579847,51.760137,31.324449,1.652388,0.793893,2.991375
T77,85,1271.54195,141.581356,51.085718,30.742881,1.661709,0.797129,0.541464
T28 ,93,1250.486655,141.583216,53.416397,29.413673,1.81604,0.783909,5.13163
T48,31,1287.091017,141.585259,53.269097,32.686567,1.629694,0.806832,1.736338
T48,36,1216.418798,141.585259,56.097561,29.268293,1.916667,0.76253,2.323532
